trading_date,ticker,stable_security_id,shadow,premarket_real_bars_60m,premarket_real_bars_total,prior_close,price_at_freeze,premarket_dollar_volume_usd,average_daily_dollar_volume_usd,market_cap_usd,relative_volume_raw,relative_volume_score,price_slope_15m_raw,price_slope_15m_score,price_slope_30m_raw,price_slope_30m_score,price_slope_60m_raw,price_slope_60m_score,volume_slope_15m_raw,volume_slope_15m_score,volume_slope_30m_raw,volume_slope_30m_score,volume_slope_60m_raw,volume_slope_60m_score,premarket_gap_strength_raw,premarket_gap_strength_score,price_vs_premarket_vwap_raw,price_vs_premarket_vwap_score,premarket_trend_consistency_raw,premarket_trend_consistency_score,price_volume_confirmation_raw,price_volume_confirmation_score,premarket_range_expansion_raw,premarket_range_expansion_score,relative_strength_index_15m_raw,relative_strength_index_15m_score,relative_strength_index_30m_raw,relative_strength_index_30m_score,relative_strength_index_60m_raw,relative_strength_index_60m_score,sector_strength_raw,sector_strength_score,stock_leadership_vs_sector_raw,stock_leadership_vs_sector_score,broad_market_regime_alignment_raw,broad_market_regime_alignment_score,catalyst_quality_raw,catalyst_quality_score,catalyst_verification_confidence_raw,catalyst_verification_confidence_score,catalyst_freshness_relevance_raw,catalyst_freshness_relevance_score,atr_pct_opportunity_raw,atr_pct_opportunity_score,current_range_pct_opportunity_raw,current_range_pct_opportunity_score,average_daily_dollar_volume_quality_raw,average_daily_dollar_volume_quality_score,premarket_dollar_volume_quality_raw,premarket_dollar_volume_quality_score,total_score,score_pct,score_pct_reachable,score_pct_fixed120,reachable_metric_count,unavailable_metrics,benchmark_symbol,alpha12_total_score,alpha12_score_pct,rubric_version,reversal_score_pct,selected,news_article_count,news_fetch_status,admitted_event_count,best_event_type,source_tier,verification_status,freshest_event_age_minutes,sentiment,selection_basis,rejection_reasons,liquidity_action,top_10_mover,benchmark_rank,open_0930,day_high,day_low,close,day_mfe_pct,day_mae_pct,close_vs_open_pct,time_of_day_high,high_0930_1000_pct,return_0930_1000_pct,no_regular_session_path,cost_model_id,execution_policy_v1.0_exit_reason,execution_policy_v1.0_realized_return_pct,execution_policy_v1.0_capture_ratio,execution_policy_v1.0_stop_distance_pct,execution_policy_v1.0_net_realized_return_pct,execution_policy_v1.0_cost_bps,execution_policy_v1.0_net_capture_ratio,execution_policy_atr_v1.0_exit_reason,execution_policy_atr_v1.0_realized_return_pct,execution_policy_atr_v1.0_capture_ratio,execution_policy_atr_v1.0_stop_distance_pct,execution_policy_atr_v1.0_net_realized_return_pct,execution_policy_atr_v1.0_cost_bps,execution_policy_atr_v1.0_net_capture_ratio
2024-03-12,AI,BBG00Y6G6Y84,false,52,76,30.870000,30.990000,4382339.190267,394894090.325000,3648888454.680000,0.433576,0,-0.049195,0,-0.047063,0,-0.010484,0,1.420935,3,-3.492441,0,-1.816464,0,0.388727,0,-0.550448,0,45.333333,0,0,0,0.352713,0,38.181818,0,30.557663,0,46.892564,0,0.572168,1,-0.232177,0,0.048735,1,EARNINGS,4,SINGLE_SOURCE,1,,0,8.155190,3,2.235180,0,394894090.325000,4,4382339.190267,4,21,21.000000,21.000000,17.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,3,6.250000,alpha_v1.3_25m,,false,5,AVAILABLE,5,EARNINGS,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,31.390000,31.390000,29.730000,30.681000,0.000000,-5.288308,-2.258681,2024-03-12T09:30:00-04:00,0.000000,-2.994584,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,ALB,BBG001S7SBP9,true,18,37,124.750000,126.000000,7742107.848933,602992852.343000,14639010181.250000,1.286101,2,,,,,,,,,,,,,1.002004,1,-0.365041,0,50.000000,1,0,0,0.405301,0,,,,,,,0.558221,1,0.103461,0,0.340322,2,ANALYST_ACTION,2,SINGLE_SOURCE,1,,0,6.586728,2,2.204409,0,602992852.343000,4,7742107.848933,4,20,20.000000,20.000000,16.666667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,SPY,4,8.333333,alpha_v1.3_25m,,false,3,AVAILABLE,3,ANALYST_ACTION,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,127.070000,128.500000,121.340000,123.940000,1.125364,-4.509326,-2.463209,2024-03-12T09:31:00-04:00,1.125364,-2.022507,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,AMC,BBG001SZYYL4,false,39,79,4.360000,4.380000,635092.822067,65899417.798000,864836075.280000,0.508816,0,-0.007667,0,-0.005507,0,0.006769,0,1.372226,3,-1.151520,0,-0.479851,0,0.458716,0,0.121132,0,28.205128,0,0,0,0.153094,0,50.000000,1,46.136012,0,50.022779,1,,,,,0.048735,1,ANALYST_ACTION,2,SINGLE_SOURCE,1,,0,8.182176,3,1.146789,0,65899417.798000,4,635092.822067,2,18,18.000000,18.000000,15.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,3,6.250000,alpha_v1.3_25m,,false,2,AVAILABLE,2,ANALYST_ACTION,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,4.380000,4.410000,4.270000,4.340100,0.684932,-2.511416,-0.910959,2024-03-12T09:32:00-04:00,0.684932,-0.684932,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,APLD,BBG001SK4K76,true,10,17,4.200000,4.270000,31676.450500,14535998.717000,446461029.000000,0.291120,0,,,,,,,,,,,,,1.666667,1,-0.436383,0,50.000000,1,0,0,0.236195,0,,,,,,,0.572168,1,1.045763,0,0.048735,1,,0,UNVERIFIED,0,,0,8.324660,3,1.904762,0,14535998.717000,2,31676.450500,0,9,9.000000,9.000000,7.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,2,4.166667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,4.275000,4.320000,4.130000,4.300000,1.052632,-3.391813,0.584795,2024-03-12T09:30:00-04:00,1.052632,-1.286550,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,ASAN,BBG00WYHL741,false,49,69,18.790000,17.650000,2458789.454600,37817265.849000,4127744471.540000,15.156418,4,-0.207522,0,-0.118019,0,-0.057182,0,10.501355,4,5.207947,4,1.780156,3,-6.067057,0,-2.082566,0,39.705882,0,0,0,1.615256,3,30.227776,0,37.372143,0,38.607175,0,0.572168,1,-6.687961,0,0.048735,1,GUIDANCE,4,SINGLE_SOURCE,1,,0,4.338402,2,5.854178,1,37817265.849000,3,2458789.454600,3,34,34.000000,34.000000,28.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,18,37.500000,alpha_v1.3_25m,,false,6,AVAILABLE,6,GUIDANCE,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,18.440000,18.650000,16.230000,16.390000,1.138829,-11.984816,-11.117137,2024-03-12T09:30:00-04:00,1.138829,-3.904555,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,ATMU,BBG01B079Z92,true,17,37,24.560000,24.300000,925932.983333,90426443.744500,2045793869.760000,30.866287,4,,,,,,,,,,,,,-1.058632,0,0.988767,2,38.888889,0,0,0,0.843943,0,,,,,,,0.134415,0,-1.241782,0,0.048735,1,OTHER,1,SINGLE_SOURCE,1,,0,3.490199,1,3.053746,1,90426443.744500,4,925932.983333,2,17,17.000000,17.000000,14.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,6,12.500000,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,24.140000,25.350000,24.140000,25.350000,5.012428,0.000000,5.012428,2024-03-12T15:59:00-04:00,2.526926,2.236951,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,AU,0001973832,false,38,57,22.850000,21.890000,1487146.242267,45674911.631000,9589768934.700001,1.592478,3,-0.113583,0,-0.052009,0,-0.029966,0,8.570241,4,5.153673,4,2.921613,4,-4.201313,0,-1.776997,0,33.928571,0,0,0,1.623778,3,2.500000,0,19.277108,0,37.264981,0,,,,,0.048735,1,,0,UNVERIFIED,0,,0,3.422319,1,4.989059,1,45674911.631000,3,1487146.242267,3,27,27.000000,27.000000,22.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,18,37.500000,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,21.950000,22.270000,21.715000,22.160000,1.457859,-1.070615,0.956720,2024-03-12T12:51:00-04:00,0.569476,0.364465,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,BB,BBG001S60618,true,15,24,3.060000,3.041900,102353.329600,18399093.948500,1786146801.300000,1.968047,3,,,,,,,,,,,,,-0.591503,0,-0.843527,0,43.478261,0,0,0,0.733858,0,,,,,,,0.572168,1,-1.212407,0,0.048735,1,OTHER,1,SINGLE_SOURCE,1,,0,3.930439,1,2.924837,0,18399093.948500,2,102353.329600,0,10,10.000000,10.000000,8.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,3,6.250000,alpha_v1.3_25m,,false,1,AVAILABLE,1,OTHER,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,LIQUIDITY_BELOW_MINIMUM|INSUFFICIENT_PREMARKET_BARS,REJECT,false,,3.050000,3.100000,2.940000,3.070000,1.639344,-3.606557,0.655738,2024-03-12T11:24:00-04:00,0.000000,-2.131148,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,BBAI,BBG00Z4HKRY1,false,55,162,2.420000,2.450000,1483093.994067,70112973.939500,377102066.000000,0.641396,0,-0.090370,0,-0.000134,0,0.035214,2,-5.718362,0,-0.507746,0,0.971911,2,1.239669,1,0.850344,2,26.708075,0,1,1,0.370881,0,42.897727,0,52.951594,1,57.134703,2,0.572168,1,0.618766,0,0.048735,1,EARNINGS,4,SINGLE_SOURCE,1,,0,26.946281,4,5.371901,1,70112973.939500,4,1483093.994067,3,30,30.000000,30.000000,25.000000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,8,16.666667,alpha_v1.3_25m,,false,3,AVAILABLE,3,EARNINGS,OTHER,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,2.440000,2.460000,2.280000,2.320000,0.819672,-6.557377,-4.918033,2024-03-12T10:06:00-04:00,0.409836,0.000000,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,BITF,BBG00PGMZVM7,false,45,112,2.390000,2.420000,736450.581567,100903816.314500,666079054.350000,0.321331,0,-0.002942,0,-0.024201,0,-0.002847,0,10.921004,4,2.790847,4,-3.043244,0,1.255230,1,-0.276165,0,27.027027,0,0,0,0.368870,0,57.227139,2,50.000000,1,47.826087,0,,,,,0.048735,1,MERGER_ACQUISITION,4,SINGLE_SOURCE,1,,0,15.078900,4,4.184100,1,100903816.314500,4,736450.581567,2,29,29.000000,29.000000,24.166667,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,9,18.750000,alpha_v1.3_25m,,false,3,AVAILABLE,3,MERGER_ACQUISITION,HIGH_QUALITY_WIRE,SINGLE_SOURCE,,UNKNOWN,NOT_SELECTED,BELOW_RESEARCH_THRESHOLD,PASS,false,,2.390000,2.400000,2.250000,2.335000,0.418410,-5.857741,-2.301255,2024-03-12T09:30:00-04:00,0.418410,-2.221757,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,BORR,0001715497,true,17,29,6.700000,6.420000,276440.880000,10849100.706500,1649821681.400000,2.765071,4,-0.034750,0,-0.045194,0,,,-2.846890,0,-4.750068,0,,,-4.179104,0,-0.932033,0,17.857143,0,0,0,0.519134,0,20.000000,0,10.000000,0,,,,,,,0.048735,1,,0,UNVERIFIED,0,,0,3.839446,1,1.641791,0,10849100.706500,2,276440.880000,1,9,9.000000,9.000000,7.500000,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,4,8.333333,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,6.420000,6.480000,6.260000,6.420000,0.934579,-2.492212,0.000000,2024-03-12T12:06:00-04:00,0.467290,-0.674455,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
2024-03-12,BTDR,0001899123,true,14,38,6.330000,6.660000,272541.716000,16537270.792000,704078310.330000,0.330373,0,0.008715,0,,,,,2.578818,4,,,,,5.213270,3,1.140752,3,32.432432,0,1,1,0.280819,0,61.538462,2,,,,,,,,,0.048735,1,,0,UNVERIFIED,0,,0,13.518280,4,3.475513,1,16537270.792000,2,272541.716000,1,22,22.000000,22.000000,18.333333,25,call_options_confirmation|analyst_revision_strength|positive_social_attention_acceleration|spread_quality|order_book_depth_quality,IWM,11,22.916667,alpha_v1.3_25m,,false,0,AVAILABLE,0,,,UNVERIFIED,,,NOT_SELECTED,INSUFFICIENT_PREMARKET_BARS,PASS,false,,6.600000,6.610000,5.690000,6.285000,0.151515,-13.787879,-4.772727,2024-03-12T09:30:00-04:00,0.151515,-11.887879,false,execution_costs_v1.0,,0.000000,,,0.000000,0.000000,,,,,,,,
